path,code,name,shape,color,front,back,shape_class,color_class,front_class,back_class
../data/img\201607127/201607127.jpg,201607127,액티넘이엑스골드정,원형,노랑,AM3041,-,5,3,47,1
../data/img\201607131/201607131.jpg,201607131,테라비타연질캡슐,장방형,갈색,LCB1,-,7,0,610,1
../data/img\201607229/201607229.jpg,201607229,이부뉴펜연질캡슐,타원형,청록|투명,이부뉴,-,8,16,1227,1
../data/img\201607230/201607230.jpg,201607230,쏙코에스연질캡슐,장방형,초록|투명,KSCOS,-,7,18,591,1
../data/img\201607393/201607393.jpg,201607393,파워비타연질캡슐,장방형,연두,LCB2,-,7,11,611,1
../data/img\201700055/201700055.jpg,201700055,마그릭츄어블정,사각형,분홍,IY,-,2,7,483,1
../data/img\201700138/201700138.jpg,201700138,쏙콜에스연질캡슐,장방형,빨강|투명,KSCLS,-,7,10,590,1
../data/img\201700144/201700144.jpg,201700144,마그포스감마연질캡슐,장방형,갈색,MGFCγ,-,7,0,641,1
../data/img\201700254/201700254.jpg,201700254,아니스펜8시간이알서방정,장방형,하양,BPΛΛ,-,7,22,129,1
../data/img\201700259/201700259.jpg,201700259,애피단정,장방형,노랑,ΛP분할선DN,마크,7,3,1098,214
../data/img\201700480/201700480.jpg,201700480,삐콤씨액티브정,타원형,분홍,BA,YH,8,7,101,199
../data/img\201700500/201700500.jpg,201700500,세다큐코프연질캡슐,타원형,파랑|투명,SDQC,-,8,21,829,1
../data/img\201700501/201700501.jpg,201700501,세다큐콜드연질캡슐,타원형,주황|투명,SDQ,-,8,14,828,1
../data/img\201700502/201700502.jpg,201700502,세다큐노즈연질캡슐,타원형,노랑|투명,SDQN,-,8,4,830,1
../data/img\201700503/201700503.jpg,201700503,혈앤보알파연질캡슐,장방형,갈색,KNHA,-,7,0,577,1
../data/img\201700510/201700510.jpg,201700510,메가트루액티브정,타원형,분홍,B-AT,YH,8,7,99,199
../data/img\201700539/201700539.jpg,201700539,모아헬드원정,타원형,갈색,MOA,-,8,0,667,1
../data/img\201700567/201700567.jpg,201700567,유니도스캡슐,장방형,초록,UKP1DOS,-,7,17,977,1
../data/img\201700641/201700641.jpg,201700641,비나플러스연질캡슐,장방형,갈색,VNP,-,7,0,1000,1
../data/img\201700700/201700700.jpg,201700700,벤포맥스100정,타원형,갈색,MAX,-,8,0,631,1
../data/img\201700722/201700722.jpg,201700722,썬팩타민연질캡슐,타원형,주황,SPT,-,8,13,890,1
../data/img\201700729/201700729.jpg,201700729,이부로엔에스연질캡슐,타원형,초록|투명,이부로엔s,-,8,18,1228,1
../data/img\201700732/201700732.jpg,201700732,테라젠비타골드정,타원형,노랑,ETX,M분할선5,8,3,338,142
../data/img\201700750/201700750.jpg,201700750,헤모큐수정,타원형,갈색,-,HQ,8,0,0,110
../data/img\201700836/201700836.jpg,201700836,디유비정,원형,파랑,BUD,-,5,20,137,1
../data/img\201700854/201700854.jpg,201700854,아말피정,타원형,갈색,IWP,-,8,0,481,1
../data/img\201700907/201700907.jpg,201700907,위엔탑정,원형,연두,마크,W,5,11,1137,196
../data/img\201701023/201701023.jpg,201701023,마이메가100정,타원형,갈색,K.D,M,8,0,527,128
../data/img\201701138/201701138.jpg,201701138,에뜨비정,원형,파랑,EDB,-,5,20,321,1
../data/img\201701140/201701140.jpg,201701140,프리스펜연질캡슐,타원형,초록|투명,프리,-,8,18,1261,1
../data/img\201701158/201701158.jpg,201701158,에페젠정,삼각형,파랑,EAC,분할선,3,20,317,223
../data/img\201701161/201701161.jpg,201701161,엘비타정,원형,노랑,VIT,-,5,3,995,1
../data/img\201701163/201701163.jpg,201701163,판토시딜캡슐,장방형,초록,PCDKKM,-,7,17,739,1
../data/img\201701182/201701182.jpg,201701182,임팩타민케어정,타원형,노랑,VBN,분할선,8,3,988,223
../data/img\201701196/201701196.jpg,201701196,임팩셀연질캡슐,장방형,갈색,CMPIPC,-,7,0,194,1
../data/img\201701269/201701269.jpg,201701269,부로멜장용정,타원형,하양,마크,-,8,22,1137,1
../data/img\201701293/201701293.jpg,201701293,헤모퀸골드플러스캡슐,장방형,갈색,KN,HP,7,0,568,109
../data/img\201701300/201701300.jpg,201701300,원기쏘플러스정,원형,노랑,WGS,-,5,3,1011,1
../data/img\201701352/201701352.jpg,201701352,파워본앤킹연질캡슐,장방형,갈색,SNPPW,-,7,0,877,1
../data/img\201701380/201701380.jpg,201701380,치센캡슐,장방형,하양,D14마크,-,7,22,263,1
../data/img\201701383/201701383.jpg,201701383,덱펜정,장방형,분홍,Kb,D300,7,7,598,83
../data/img\201701774/201701774.jpg,201701774,모게인정,원형,하양,I∩I,MO,5,22,489,137
../data/img\201702394/201702394.jpg,201702394,레도신연질캡슐,타원형,파랑|투명,Rdn,-,8,21,808,1
../data/img\201702682/201702682.jpg,201702682,킥센연질캡슐,타원형,초록|투명,CRKS,-,8,18,215,1
../data/img\201703064/201703064.jpg,201703064,디카본100정,장방형,연두,TW7,-,7,11,961,1
../data/img\201703066/201703066.jpg,201703066,디카본500정,장방형,연두,TW6,-,7,11,960,1
../data/img\201704764/201704764.jpg,201704764,이노코정,타원형,하양,NY1,-,8,22,725,1
../data/img\201704844/201704844.jpg,201704844,본디칼맥스정,장방형,연두,IWP,B4,7,11,481,51
../data/img\201705219/201705219.jpg,201705219,그날엔콜드플러스연질캡슐,타원형,노랑|투명,XGCP,-,8,4,1036,1
../data/img\201705221/201705221.jpg,201705221,그날엔노즈플러스연질캡슐,타원형,파랑|투명,XGNP,-,8,21,1037,1
../data/img\201705256/201705256.jpg,201705256,솔루샷노즈연질캡슐,타원형,초록|투명,HDN,-,8,18,415,1
../data/img\201705576/201705576.jpg,201705576,스토마제정,장방형,연두,NY2,-,7,11,726,1
../data/img\201705636/201705636.jpg,201705636,일성아세트아미노펜정325밀리그램,원형,하양,ISP분할선,2,5,22,479,11
../data/img\201705676/201705676.jpg,201705676,벤포벨브이정,장방형,주황,CKD,BFV,7,13,183,54
../data/img\201706160/201706160.jpg,201706160,위소탈정,원형,연두,KS,S,5,11,589,154
../data/img\201706199/201706199.jpg,201706199,코메키나캡슐,장방형,주황,MQTDW,-,7,13,671,1
../data/img\201706380/201706380.jpg,201706380,모아비액티브정,장방형,주황,HKM,-,7,13,427,1
../data/img\201706415/201706415.jpg,201706415,알바트정,장방형,하양,BI,AMG,7,22,109,34
../data/img\201706676/201706676.jpg,201706676,킥콜드에프연질캡슐,타원형,빨강|투명,KCF,-,8,10,538,1
../data/img\201706677/201706677.jpg,201706677,킥코프에프연질캡슐,타원형,파랑|투명,KFF,-,8,21,550,1
../data/img\201706678/201706678.jpg,201706678,킥노즈에프연질캡슐,타원형,초록|투명,KNF,-,8,18,576,1
../data/img\201706804/201706804.jpg,201706804,위클린정,타원형,연두,SS,CLT,8,11,892,73
../data/img\201706889/201706889.jpg,201706889,아이지엠골드연질캡슐,타원형,청록|투명,YSH,-,8,16,1075,1
../data/img\201706955/201706955.jpg,201706955,속크린에스정,장방형,하양,T43,분할선,7,22,917,223
../data/img\201707030/201707030.jpg,201707030,메가비액티브정,장방형,주황,DS,VB,7,13,299,187
../data/img\201707212/201707212.jpg,201707212,이스탄캡슐,장방형,초록,ENPEDS,-,7,17,327,1
../data/img\201707302/201707302.jpg,201707302,프리엔에프연질캡슐,타원형,노랑|투명,PRF,-,8,4,758,1
../data/img\201707306/201707306.jpg,201707306,트리스펜8시간이알서방정,장방형,하양,D-WT,-,7,22,258,1
../data/img\201707372/201707372.jpg,201707372,아너린정,원형,노랑,JS,A분할선R,5,3,507,44
../data/img\201707545/201707545.jpg,201707545,맘스폴릭정1000마이크로그램,원형,노랑,DC1,-,5,3,268,1
../data/img\201707596/201707596.jpg,201707596,헤모포민에스35정,타원형,갈색,H35,DC,8,0,406,84
../data/img\201707621/201707621.jpg,201707621,엘씨비탐미정,장방형,분홍,LCW,-,7,7,614,1
../data/img\201707836/201707836.jpg,201707836,훼리폴엠캡슐,장방형,갈색,ICFRPM,-,7,0,455,1
../data/img\201707907/201707907.jpg,201707907,비타슬렌연질캡슐,타원형,초록,APGVS,-,8,17,62,1
../data/img\201708036/201708036.jpg,201708036,클로맥스연질캡슐,타원형,파랑|투명,CLMX,-,8,21,188,1
../data/img\201708080/201708080.jpg,201708080,레이디퀸연질캡슐,타원형,파랑|투명,APGPK,-,8,21,61,1
../data/img\201708135/201708135.jpg,201708135,칼맥포르테연질캡슐,장방형,갈색,CMFT,-,7,0,193,1
../data/img\201708198/201708198.jpg,201708198,콜드펜연질캡슐,타원형,주황|투명,CCCK,-,8,14,162,1
../data/img\201708277/201708277.jpg,201708277,머슬펜정,타원형,하양,NY3,-,8,22,727,1
../data/img\201708490/201708490.jpg,201708490,씨엘팜아스피린장용정100mg,원형,하양,CM,V,5,22,192,184
../data/img\201800016/201800016.jpg,201800016,빅파워비타연질캡슐,장방형,빨강,YPL,-,7,9,1070,1
../data/img\201800131/201800131.jpg,201800131,스르텍연질캡슐10mg,타원형,보라|투명,스르텍,-,8,6,1210,1
../data/img\201800201/201800201.jpg,201800201,비오딜정5밀리그램,원형,하양,JS분할선VH,-,5,22,509,1
../data/img\201800567/201800567.jpg,201800567,타세놀8시간이알서방정325밀리그램,장방형,하양,TACENOLER,325,7,22,919,15
../data/img\201800568/201800568.jpg,201800568,바이오탑디캡슐,장방형,하양,BTSDOUBLE,-,7,22,136,1
../data/img\201800639/201800639.jpg,201800639,벤포마그빅액티브연질캡슐,장방형,갈색,벤포마그빅,-,7,0,1194,1
../data/img\201800640/201800640.jpg,201800640,벤포바이타액티브정,장방형,갈색,KPP,VMP,7,0,586,192
../data/img\201800911/201800911.jpg,201800911,콘티플러스연질캡슐,타원형,빨강,CCL,-,8,9,163,1
../data/img\201800980/201800980.jpg,201800980,키즈부스터비타츄어블정,원형,노랑,KV,-,5,3,596,1
../data/img\201801088/201801088.jpg,201801088,통클리어연질캡슐,타원형,파랑|투명,APG,-,8,21,60,1
../data/img\201801177/201801177.jpg,201801177,메가골드플러스정,장방형,갈색,MGP,-,7,0,644,1
../data/img\201801353/201801353.jpg,201801353,우루리버정100mg,원형,하양,HT,U100,5,22,440,180
../data/img\201801355/201801355.jpg,201801355,액티진정,타원형,갈색,ATJ,-,8,0,75,1
../data/img\201801393/201801393.jpg,201801393,플로리진연질캡슐,타원형,보라|투명,DWFJ,-,8,6,307,1
../data/img\201802334/201802334.jpg,201802334,마그포스액티브연질캡슐,타원형,갈색,MFAC,-,8,0,636,1
../data/img\201802357/201802357.jpg,201802357,에르코프캡슐,장방형,초록,DMERD,-,7,17,293,1
../data/img\201802397/201802397.jpg,201802397,캐롤비코프연질캡슐,타원형,파랑,IDCC,-,8,20,459,1
../data/img\201802416/201802416.jpg,201802416,세지날정,장방형,하양,DML,-,7,22,294,1
../data/img\201802446/201802446.jpg,201802446,로스테인캡슐,장방형,파랑,INTA23,-,7,20,477,1
../data/img\201802592/201802592.jpg,201802592,바이펜연질캡슐300mg,타원형,초록|투명,BYEP,-,8,18,138,1
../data/img\201802652/201802652.jpg,201802652,에르덱스캡슐,장방형,초록,AGELD,-,7,17,34,1
../data/img\201802764/201802764.jpg,201802764,비카페롤정,장방형,연두,VCM,마크,7,11,991,214
../data/img\201802819/201802819.jpg,201802819,엑티본연질캡슐,타원형,갈색,WUAD,-,8,0,1023,1
../data/img\201802851/201802851.jpg,201802851,둘코라인정,장방형,하양,HT,DL,7,22,440,92
../data/img\201802994/201802994.jpg,201802994,이지엔6에이스연질캡슐,타원형,주황|투명,AAP,-,8,14,21,1
../data/img\201802995/201802995.jpg,201802995,타이맥스연질캡슐,타원형,주황|투명,TYMAX,-,8,14,966,1
../data/img\201803063/201803063.jpg,201803063,스로쿨트로키,원형,하양,THROAKOOL,THROAKOOL,5,22,945,171
../data/img\201803130/201803130.jpg,201803130,크로쎈연질캡슐,타원형,파랑|투명,WUCLO,-,8,21,1024,1
../data/img\201803160/201803160.jpg,201803160,쎄스콘미니정,원형,하양,cr,DE,5,22,1088,87
../data/img\201803183/201803183.jpg,201803183,메디콘600정,타원형,갈색,BKB1,분할선,8,0,114,223
../data/img\201803204/201803204.jpg,201803204,동성정로환에프정,원형,하양,JF,-,5,22,497,1
../data/img\201803206/201803206.jpg,201803206,제일알지싹로라연질캡슐,타원형,파랑|투명,JHL,-,8,21,502,1
../data/img\201803409/201803409.jpg,201803409,포세라정,원형,하양,SD,F,5,22,825,99
../data/img\201803440/201803440.jpg,201803440,콜스펜코프연질캡슐,타원형,초록|투명,HCPCH,-,8,18,413,1
../data/img\201803598/201803598.jpg,201803598,리카바연질캡슐,타원형,빨강,리카바,-,8,9,1130,1
../data/img\201803907/201803907.jpg,201803907,카베진코와알파정,원형,회색,KOWAα,-,5,27,584,1
../data/img\201803970/201803970.jpg,201803970,팜페인파워연질캡슐,타원형,파랑|투명,H4PB,-,8,21,407,1
../data/img\201804386/201804386.jpg,201804386,크로씬탑연질캡슐,타원형,파랑|투명,CXT,-,8,21,224,1
../data/img\201804619/201804619.jpg,201804619,엑스콜노즈정,장방형,갈색,GHN,-,7,0,383,1
../data/img\201805194/201805194.jpg,201805194,엘디오스캡슐,장방형,초록,DIDERD,-,7,17,286,1
../data/img\201900178/201900178.jpg,201900178,서울아스피린장용정,원형,하양,마크,-,5,22,1137,1
../data/img\201900244/201900244.jpg,201900244,제로알정,장방형,주황,T분할선n,33,7,13,970,16
../data/img\201900692/201900692.jpg,201900692,서울알마게이트정,장방형,하양,SPC,500,7,22,885,22
../data/img\201900742/201900742.jpg,201900742,마더스코연질캡슐,타원형,초록|투명,마더B,-,8,18,1135,1
../data/img\201900743/201900743.jpg,201900743,마더스콜드연질캡슐,타원형,빨강|투명,마더A,-,8,10,1134,1
../data/img\201900744/201900744.jpg,201900744,마더스코프연질캡슐,타원형,파랑|투명,마더C,-,8,21,1136,1
../data/img\201900848/201900848.jpg,201900848,투스테인캡슐,장방형,초록,TWP200,-,7,17,965,1
../data/img\201900892/201900892.jpg,201900892,엘도스트캡슐300밀리그램,장방형,초록,JH34,-,7,17,500,1
../data/img\201900949/201900949.jpg,201900949,알룬슬림정,타원형,분홍,AlS,-,8,7,84,1
../data/img\201901304/201901304.jpg,201901304,펜실연질캡슐,타원형,빨강,D-WPC,-,8,9,257,1
../data/img\201901368/201901368.jpg,201901368,디카렉정,장방형,연두,LCB,분할선,7,11,609,223
../data/img\201901388/201901388.jpg,201901388,알러캡연질캡슐,타원형,보라|투명,IBAL,-,8,6,453,1
../data/img\201901425/201901425.jpg,201901425,트라밍엔정,원형,분홍,마크분할선TM,-,5,7,1179,1
../data/img\201901492/201901492.jpg,201901492,비라밸정,타원형,주황,마크D-WVLB,-,8,13,1149,1
../data/img\201902006/201902006.jpg,201902006,옵티노즈연질캡슐,타원형,노랑|투명,OTNZ,-,8,4,733,1
../data/img\201902226/201902226.jpg,201902226,엘도에스정,타원형,하양,E분할선3,-,8,22,352,1
../data/img\201902261/201902261.jpg,201902261,래피콜코프플러스연질캡슐,타원형,노랑|투명,RPCCP,-,8,4,784,1
../data/img\201902472/201902472.jpg,201902472,비테인캡슐,장방형,하양,YDBE,-,7,22,1041,1
../data/img\201902614/201902614.jpg,201902614,마인트롤정,원형,갈색,D05,마크,5,0,262,214
../data/img\201902646/201902646.jpg,201902646,치지랜캡슐,장방형,하양,GJDIO,-,7,22,389,1
../data/img\201902786/201902786.jpg,201902786,레티코연질캡슐,타원형,빨강|투명,레티코,-,8,10,1121,1
../data/img\201902787/201902787.jpg,201902787,레티코프연질캡슐,타원형,파랑|투명,레티코프,-,8,21,1122,1
../data/img\201902788/201902788.jpg,201902788,레티콜연질캡슐,타원형,노랑|투명,레티콜,-,8,4,1123,1
../data/img\201902794/201902794.jpg,201902794,담엔싹정,장방형,하양,JH,JCZ,7,22,498,117
../data/img\201903015/201903015.jpg,201903015,그날엔덱스연질캡슐,타원형,노랑|투명,GnDex,-,8,4,402,1
../data/img\201903071/201903071.jpg,201903071,엘도씽캡슐,장방형,초록,EDTDWB,-,7,17,322,1
../data/img\201903259/201903259.jpg,201903259,브로립신정,원형,연두,BrS,-,5,11,140,1
../data/img\201903455/201903455.jpg,201903455,영진아미노펜연질캡슐325mg,타원형,주황|투명,YJAAP,-,8,14,1058,1
../data/img\201903830/201903830.jpg,201903830,푸르펜정,장방형,노랑,LCB,LI6,7,3,609,125
../data/img\201903831/201903831.jpg,201903831,솔루아펜연질캡슐,타원형,파랑|투명,솔루아펜,-,8,21,1209,1
../data/img\201904167/201904167.jpg,201904167,수프리정,장방형,하양,IWP,A2,7,22,481,27
../data/img\201904215/201904215.jpg,201904215,마하펜연질캡슐,타원형,주황|투명,마하펜,-,8,14,1183,1
../data/img\201904305/201904305.jpg,201904305,아로나민케어디엠정,타원형,분홍,Aro-DM,-,8,7,86,1
../data/img\201904346/201904346.jpg,201904346,징카민정80mg,장방형,연두,YJ,Z80,7,11,1057,203
../data/img\201904356/201904356.jpg,201904356,조인본골드정,타원형,분홍,YH,CM,8,7,1043,74
../data/img\201904588/201904588.jpg,201904588,파인에스정,삼각형,노랑,마크N,-,3,3,1161,1
../data/img\201904713/201904713.jpg,201904713,스카이비백정,타원형,빨강,SyB,-,8,9,907,1
../data/img\201904794/201904794.jpg,201904794,시리콤푸연질캡슐175밀리그램,타원형,갈색|투명,SC175,-,8,1,816,1
../data/img\201905072/201905072.jpg,201905072,벤포벨지정,타원형,노랑,CKD,BF,8,3,183,53
../data/img\201905326/201905326.jpg,201905326,아진탈플러스정,장방형,주황,ΛT,I분할선Y,7,13,1100,115
../data/img\201905349/201905349.jpg,201905349,유비센정,원형,연두,NY,-,5,11,724,1
../data/img\201905836/201905836.jpg,201905836,덱시네정,장방형,분홍,GH분할선DE,-,7,7,384,1
../data/img\201905840/201905840.jpg,201905840,덱브펜정300밀리그램,장방형,분홍,RY분할선DE,-,7,7,806,1
../data/img\201905873/201905873.jpg,201905873,리어스탑캡슐,장방형,노랑,KBRS,-,7,3,537,1
../data/img\201906058/201906058.jpg,201906058,팜페인프로연질캡슐,타원형,주황|투명,H5PB,-,8,14,408,1
../data/img\201906400/201906400.jpg,201906400,세노바퀵연질캡슐,타원형,보라|투명,IDCQ,-,8,6,460,1
../data/img\201906421/201906421.jpg,201906421,펜타셀100마이크로그램퍼오랄정,원형,하양,ST,-,5,22,896,1
../data/img\201906528/201906528.jpg,201906528,프루펜비연질캡슐,타원형,빨강|투명,YPF,-,8,10,1067,1
../data/img\201906544/201906544.jpg,201906544,엘도텐캡슐,장방형,초록,JIERD,-,7,17,503,1
../data/img\201906886/201906886.jpg,201906886,엘도비캡슐,장방형,초록,마크ERD,-,7,17,1153,1
../data/img\201906999/201906999.jpg,201906999,키도멜라인장용정,원형,분홍,KDM,-,5,7,545,1
../data/img\201907042/201907042.jpg,201907042,영진브로멜라인장용정100밀리그램,원형,분홍,YJM,-,5,7,1061,1
../data/img\201907157/201907157.jpg,201907157,브로아제장용정,원형,분홍,WU1,-,5,7,1022,1
../data/img\201907177/201907177.jpg,201907177,투엑스비골드100정,타원형,빨강,2XB,JHS,8,9,8,118
../data/img\201907215/201907215.jpg,201907215,스피드싹연질캡슐,타원형,주황|투명,SPS,-,8,14,889,1
../data/img\201907340/201907340.jpg,201907340,아너웰정,타원형,하양,LCB8,분할선,8,22,612,223
../data/img\201907458/201907458.jpg,201907458,트리싹정200밀리그램,원형,노랑,JTS,분할선,5,3,510,223
../data/img\201907485/201907485.jpg,201907485,큐센400이부프로펜연질캡슐,타원형,주황|투명,QS400,-,8,14,774,1
../data/img\201907548/201907548.jpg,201907548,메로타제장용정,원형,분홍,MT,-,5,7,673,1
../data/img\201907617/201907617.jpg,201907617,삼성브로멜라인장용정,원형,분홍,SSB,-,5,7,893,1
../data/img\201907633/201907633.jpg,201907633,라니탄큐정,원형,연두,마크NQ,분할선,5,11,1162,223
../data/img\201907748/201907748.jpg,201907748,파비시드정,원형,하양,PKS,분할선,5,22,749,223
../data/img\201907830/201907830.jpg,201907830,미가펜에스연질캡슐,타원형,빨강|투명,미가펜S,-,8,10,1190,1
../data/img\201907910/201907910.jpg,201907910,테스톤지큐플러스연질캡슐,타원형,빨강,YPHT,-,8,9,1069,1
../data/img\201907956/201907956.jpg,201907956,조인트맥스프리미엄정,타원형,갈색,JMP,-,8,0,505,1
../data/img\201908082/201908082.jpg,201908082,칼디온정,장방형,연두,NK,CC,7,11,705,63
../data/img\201908104/201908104.jpg,201908104,바스힐캡슐,장방형,주황|투명,KMPVAS,-,7,14,566,1
../data/img\201908208/201908208.jpg,201908208,위앤정,장방형,하양,TG,DT,7,22,929,93
../data/img\201908257/201908257.jpg,201908257,하이카디정,타원형,연두,CΛH,-,8,11,240,1
../data/img\201908303/201908303.jpg,201908303,보령바이오아스피린장용정100밀리그램,원형,하양,9A,-,5,22,15,1
../data/img\201908339/201908339.jpg,201908339,액티브비타맥스큐정,타원형,갈색,ΛTV,-,8,0,1101,1
../data/img\201908384/201908384.jpg,201908384,유미오틴정,원형,하양,JB,분할선,5,22,495,223
../data/img\201908438/201908438.jpg,201908438,덱시파인정,장방형,분홍,마크N분할선DE,-,7,7,1165,1
../data/img\201908441/201908441.jpg,201908441,액티바이정,타원형,빨강,ATV,BK,8,9,81,55
../data/img\201908448/201908448.jpg,201908448,프리에나연질캡슐,타원형,주황|투명,FENdk,-,8,14,359,1
../data/img\201908533/201908533.jpg,201908533,탁센엠지연질캡슐,타원형,자주,TSMg,-,8,12,958,1
../data/img\201908614/201908614.jpg,201908614,미가펜이브연질캡슐,타원형,빨강|투명,미가펜E,-,8,10,1188,1
../data/img\202000002/202000002.jpg,202000002,프라맥스캡슐,장방형,초록,MDFDIO,-,7,17,634,1
../data/img\202000172/202000172.jpg,202000172,루치온정100mg,원형,하양,100,L분할선U,5,22,5,127
../data/img\202000224/202000224.jpg,202000224,비코딜정,원형,연두,B,마크,5,11,97,214
../data/img\202000239/202000239.jpg,202000239,해소민에스캡슐,장방형,주황,마크HSM,-,7,13,1158,1
../data/img\202000397/202000397.jpg,202000397,뉴먼트엠지플러스큐연질캡슐,타원형,갈색,NUMQ,-,8,0,722,1
../data/img\202000440/202000440.jpg,202000440,한미치쏙정600밀리그램,원형,분홍,D6,-,5,7,264,1
../data/img\202000563/202000563.jpg,202000563,발란시드정,원형,하양,TE1,-,5,22,925,1
../data/img\202000598/202000598.jpg,202000598,파탁정10밀리그램,원형,초록,PT,-,5,17,761,1
../data/img\202000692/202000692.jpg,202000692,임팩칸연질캡슐,타원형,갈색,NEX,-,8,0,702,1
../data/img\202000703/202000703.jpg,202000703,잔타뉴정,장방형,하양,CAMD,-,7,22,153,1
../data/img\202000704/202000704.jpg,202000704,티파딘정10mg,원형,연두,KB,T1,5,11,532,170
../data/img\202000726/202000726.jpg,202000726,제일치오스민정,원형,분홍,JH6,-,5,7,501,1
../data/img\202000773/202000773.jpg,202000773,미가펜후레쉬연질캡슐,타원형,파랑|투명,미가펜F,-,8,21,1189,1
../data/img\202000791/202000791.jpg,202000791,브멜라인장용정,원형,분홍,KMP,B,5,7,565,46
../data/img\202001065/202001065.jpg,202001065,벤포하이연질캡슐,타원형,빨강,벤포하이,-,8,9,1195,1
../data/img\202001209/202001209.jpg,202001209,올싹정,장방형,분홍,K분할선T,-,7,7,605,1
../data/img\202001328/202001328.jpg,202001328,파모탑정,원형,연두,DS,FM,5,11,299,103
../data/img\202001409/202001409.jpg,202001409,아네린정,원형,하양,Y7,-,5,22,1038,1
../data/img\202001424/202001424.jpg,202001424,메가골드백정,장방형,갈색,분할선,마크MG,7,0,1201,218
../data/img\202001470/202001470.jpg,202001470,엠지멕스플러스연질캡슐,타원형,갈색,MGMP,-,8,0,642,1
../data/img\202001517/202001517.jpg,202001517,칼디원정,장방형,연두,KD,CI,7,11,539,68
../data/img\202001535/202001535.jpg,202001535,슬림제이정,원형,분홍,L분할선J,-,5,7,625,1
../data/img\202001554/202001554.jpg,202001554,코자미연질캡슐,타원형,청록|투명,CZM,-,8,16,227,1
../data/img\202001760/202001760.jpg,202001760,파모텍스정10밀리그램,원형,초록,ET,-,5,17,330,1
../data/img\202001821/202001821.jpg,202001821,벤포에이연질캡슐,타원형,갈색,BFA,-,8,0,106,1
../data/img\202001927/202001927.jpg,202001927,알피나정,장방형,주황,마크분할선cr,-,7,13,1180,1
../data/img\202001969/202001969.jpg,202001969,위드풀캡슐,장방형,자주,마크,-,7,12,1137,1
../data/img\202002034/202002034.jpg,202002034,파모큐정,원형,초록,F,YH,5,17,353,199
../data/img\202002068/202002068.jpg,202002068,본스칼엠정,타원형,하양,CAVTS,-,8,22,156,1
../data/img\202002084/202002084.jpg,202002084,다졸정,장방형,주황,DZT,-,7,13,308,1
../data/img\202002183/202002183.jpg,202002183,위모티콘정,원형,하양,마크,F1,5,22,1137,100
../data/img\202002191/202002191.jpg,202002191,마그온맥스연질캡슐,타원형,갈색,MAXM,-,8,0,632,1
../data/img\202002383/202002383.jpg,202002383,코트리나캡슐,장방형,파랑,부광코트리나,-,7,20,1200,1
../data/img\202002496/202002496.jpg,202002496,투엑스비쥬니어츄어블정,원형,노랑,2XJ,-,5,3,9,1
../data/img\202002550/202002550.jpg,202002550,알카본정,장방형,연두,Ca,D,7,11,230,81
../data/img\202002553/202002553.jpg,202002553,아카펜정,원형,분홍,ASG,-,5,7,70,1
../data/img\202002568/202002568.jpg,202002568,요모겐트로키,기타,하양,YODWP,YODWP,0,22,1062,201
../data/img\202002625/202002625.jpg,202002625,엘스인캡슐,장방형,초록,SUHES,-,7,17,901,1
../data/img\202002635/202002635.jpg,202002635,셀레넘정,타원형,분홍,ETX,M3,8,7,338,130
../data/img\202003068/202003068.jpg,202003068,올편제에스정,장방형,연두,OPS,-,7,11,732,1
../data/img\202003237/202003237.jpg,202003237,제일알벤다졸정,장방형,주황,J분할선A,-,7,13,523,1
../data/img\202003322/202003322.jpg,202003322,위모닝정,원형,하양,MG,-,5,22,637,1
../data/img\202003341/202003341.jpg,202003341,마그네스디정,타원형,주황,MG,마크,8,13,637,214
../data/img\202003343/202003343.jpg,202003343,티엔콜연질캡슐,타원형,빨강|투명,TINC,-,8,10,948,1
../data/img\202003344/202003344.jpg,202003344,티엔코프연질캡슐,타원형,파랑|투명,TINF,-,8,21,949,1
../data/img\202003388/202003388.jpg,202003388,멜라인장용정,장방형,분홍,MT,-,7,7,673,1
../data/img\202003410/202003410.jpg,202003410,티엔코연질캡슐,타원형,주황|투명,TINK,-,8,14,950,1
../data/img\202003660/202003660.jpg,202003660,투엑스비듀얼정,타원형,빨강,2XL,JHS,8,9,10,118
../data/img\202003789/202003789.jpg,202003789,치치렌정,원형,분홍,TUD,-,5,7,959,1
../data/img\202003868/202003868.jpg,202003868,엘도트린캡슐,장방형,초록,MDFERD,-,7,17,635,1
../data/img\202003994/202003994.jpg,202003994,엑세라민프로정,타원형,주황,EX-P,-,8,13,349,1
../data/img\202004035/202004035.jpg,202004035,센스온액티브연질캡슐,타원형,갈색,ADK,-,8,0,28,1
../data/img\202004088/202004088.jpg,202004088,마그페롤플러스연질캡슐,타원형,갈색,Mg·PhPlus,-,8,0,688,1
../data/img\202004247/202004247.jpg,202004247,알젠다졸정,장방형,분홍,T분할선U,마크,7,7,969,214
../data/img\202004816/202004816.jpg,202004816,플루콜캡슐,장방형,빨강,SSN콜,-,7,9,895,1
../data/img\202004847/202004847.jpg,202004847,플루코프캡슐,장방형,빨강,SSN코프,-,7,9,894,1
../data/img\202005006/202005006.jpg,202005006,페인엔젤레이디연질캡슐,타원형,분홍|투명,페인엔젤L,-,8,8,1254,1
../data/img\202005052/202005052.jpg,202005052,브로젠장용정45mg,타원형,분홍,RY4,-,8,7,805,1
