품목일련번호,품목명,표시앞,표시뒤,의약품제형,색상,큰제품이미지
200001493,프리넥캡슐,프리넥프리넥,-,장방형,연두,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147759724843300006
200001519,프리노즈정,PNT,I분할선Y,장방형,파랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427753862000011
200200471,모아훼린캡슐(폴리사카리드철착염),YHMFR,-,장방형,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6S34
197200084,기모타부정(수출명:케이티정),JEILKT40,-,원형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151369808565900088
199800785,미리놀캡슐(아세틸시스테인),마크MRL,-,장방형,초록,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154123315326000093
200001368,애니펜정300밀리그램(덱시부프로펜),A분할선G,ΛNF,장방형,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NkXpNVeFMs
200002328,베루본에스정,WJ분할선55,S,원형,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427708320500126
199401316,세리콘정(아세트아미노펜),Wal26,-,장방형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427708320500179
199801877,아나리바정,WJ61,-,장방형,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427708320500185
199801849,알지렉스정(세티리진염산염),WK10,-,장방형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427708320500188
200001515,알레드정(세티리진염산염),C분할선C,-,원형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147765842976900094
200101022,제이타딘정(로라타딘),J분할선10,-,타원형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151317981255500017
200003493,맥타정,CAMA,-,원형,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427753862000099
200003488,콜콜에스캡슐,COL,-,장방형,파랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427753862000102
200202423,탈스탑캡슐,CHO-ATAL,-,장방형,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151672206274500027
200201906,위소탄-에프정,NSP,-,장방형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427753862000165
199702918,아미세타정325밀리그람(아세트아미노펜제피세립),K분할선M,-,원형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152716494050200113
199903179,씨씨본정(침강탄산칼슘),HS,CC,원형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTUExN
197800466,리나치올캡슐375밀리그램(카르보시스테인)(수출명:HyundiolCapsule375Mg),HDPRIH375,-,장방형,초록,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151326603582900051
198301005,리나치올캡슐500밀리그람(L-카르보시스테인)(수출명:HyundiolCapsule500Mg),HDPRHC500,-,장방형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151326603582900057
197400246,마그밀정(수산화마그네슘),마크,마크,원형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NgBQQRiuc_
199201048,스파탐캡슐200밀리그램(아세틸시스테인),SP200MIP,-,장방형,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150955087400400063
199602408,인테스캡슐200mg(아세틸시스테인),CPK인테스,-,장방형,파랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F65Bi
200200677,모아코정,AC,MO,장방형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427753862000189
200102653,스카이정,PK,-,타원형,파랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427759009500084
200102652,안티노정,PKP,-,장방형,연두,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427759009500090
200003154,에치탑캡슐,PKPPKP,-,장방형,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mv12iojCkF
200003155,클리타정(클로닉신리시네이트),PK,-,원형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6MGj
198601389,지엘로페라미드염산염캡슐,CrwLope,-,장방형,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MoApPycZWy
198601398,가네카정,마크,cr,원형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154599010139600143
198701672,지엘소브레롤캡슐,CrwSob-100,-,장방형,초록,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MoApPycZXY
199501099,게루삼엠정(건조수산화알루미늄겔),AHG,-,원형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427668455400014
199401030,삼남아세트아미노펜정,AA3,분할선,원형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427668455400017
199601312,삼남아세트아미노펜정500밀리그람,AA5,분할선,장방형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427668455400023
199800468,세노바정(세티리진염산염),CNV,분할선,타원형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427668455400050
199800471,속시나제삼중정,S,-,원형,하양|갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154609810414600021
200002729,자니틴정(니자티딘),KD,ZN75,장방형,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427718028200050
199501735,넬슨이부프로펜정200밀리그램(이부프로펜),KNP,-,원형,주황,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427558691400000
199501736,넬슨이부프로펜정400밀리그램(이부프로펜),NELSON,-,타원형,주황,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427558691400012
198301037,두리방연질캡슐,DURIBANG,-,장방형,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427614925200137
198701721,나르펜정400밀리그램(이부프로펜)(수출명:PANALTab.),NF,CD,원형,주황,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427614925200170
199703153,씨즈날정(세티리진염산염),CZT,분할선,장방형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427668455400133
199601337,아스타펜정160밀리그람(아세트아미노펜제피세립),ATP,분할선,원형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427668455400172
199601338,아스타펜정325밀리그람(아세트아미노펜제피세립),ATP,분할선,장방형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427668455400179
200108429,아스피린프로텍트정100밀리그람,Bayer,-,원형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427668455400184
199801016,알레그라정120밀리그람(펙소페나딘염산염),012---,-,장방형,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427672525900017
200102905,구주로라타딘정10밀리그람(수출명:로히스타정),G분할선10,-,타원형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mxwka5v1g7
200001184,로다인정(로라타딘),분할선10,-,타원형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427718028200125
199001559,말레부틴정(트리메부틴말레산염),DID,DID,원형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427718028200131
200002714,트립라인정,DID,-,원형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147765863312600192
199902295,위나시드정,NSP,-,원형,연두,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427558691400080
198501126,이텍스이부프로펜정400mg(수출명:IPRO|ILJINIBUPROPENTabs.),ETX,I분할선B,장방형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427558691400083
199702177,로리딘정(로라타딘),ETX,L분할선D,타원형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427558691400087
199501748,바이메틴정(트리메부틴말레산염),ETX,BE,원형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427558691400112
199302175,이텍스암브록솔정(암브록솔염산염),ETX,A분할선B,원형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427558691400151
199501767,벡크정,SD,분할선,장방형,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427562825900090
199602745,세틸란캡슐200mg(아세틸시스테인),마크CTL200,-,장방형,초록,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148604297989500059
200811079,비타액티브연질캡슐,비타액티브,-,장방형,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427941083600108
200811106,코큐헬씨타민연질캡슐,RPCQH,-,장방형,검정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427941083600120
200811530,센파워민정,DCM,-,장방형,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427941083600198
200805092,바이스탑캡슐,SIBS,-,장방형,주황,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427795990100012
200000803,젠가드에프캡슐,D.WZGDF,-,장방형,파랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151672201851500083
200710167,아이비즈연질캡슐,-,-,삼각형,초록,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148422842503300103
200700800,텐텐츄정,-,-,사각형,빨강,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427795990100120
200707533,아이피아연질캡슐,KN-E,-,타원형,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154653003766800175
200802773,디카맥스디정,마크,D,장방형,연두,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427847082700097
200802547,예스비타연질캡슐,ETXYV,-,장방형,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427847082700122
200001232,라니포스정,KS,RT,원형,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427847082700140
200807552,메가백정,L분할선S,M분할선G,타원형,주황,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NXGIZYt1ti
200806856,조인콘사민연질캡슐,ET-J,-,장방형,주황,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154661645880000069
200102561,리치칼슘연질캡슐(알파칼시돌),-,-,삼각형,갈색|투명,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148422842503300091
199802656,타미진정(세티리진염산염)[수출명:아세르텍정|지레텍정|세진정|알파세진정|ZERINTab.],ALPHA,-,타원형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427975564100086
200302728,니타딘정(니자티딘),NKN,-,원형,주황,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427975564100092
200201831,애스펜정(덱시부프로펜),ΛSF,분할선,장방형,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N1ddmFmE8k
200200734,영진아스피린장용정,AS,-,원형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O5i42zbqkw
200201695,맥스펜정(덱시부프로펜),WK21,-,장방형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427975564100129
200607734,트루비타정,YH,TV,타원형,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427795990100174
200710246,모아뷰연질캡슐,MOA,-,타원형,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427795990100177
200608158,큐텐훌연질캡슐,SIQ10,-,장방형,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427801142800017
200709861,엠티정,MMMT,-,원형,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427801142800031
200608329,그린콜연질캡슐,GRC,-,타원형,노랑|투명,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6N8C
200710427,콜스탑연질캡슐,RPCST,-,장방형,갈색|투명,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427852405800025
200806637,액티콤연질캡슐,YHACT,-,장방형,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6S72
200806192,씨콜드플러스노즈정,CCN+,-,타원형,초록,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427897731800140
200806191,씨콜드플러스정,CC+,-,타원형,파랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427897731800146
200806190,씨콜드플러스코프정,CC+,-,타원형,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427897731800153
200807058,알싹정(알벤다졸),P분할선K,-,장방형,주황,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427897731800167
200805926,엑스프리벤정,마크,X,타원형,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427897731800185
200806797,조인트빅300연질캡슐,300JB,-,장방형,빨강,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147809062320700124
200901147,아이비에프정(이부프로펜),T19,-,장방형,주황,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nds9SAaXWZ
200811665,조인스탑연질캡슐,Joinstop,-,타원형,빨강,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151688585610000076
200901231,알파우루사연질캡슐,URSA,-,타원형,주황,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152155427194400049
200806857,콘드로빅300연질캡슐,300CB,-,장방형,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147809062320700016
200806462,콜콜코프캡슐,CACOU,-,장방형,자주,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427902536400033
200902108,다이제스토정,DGO,-,장방형,연두,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NfO5kqXQCz
200900674,티스란에프캡슐,TEFDS,-,장방형,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427950681500008
200800231,덴타메디에프캡슐,BMI115,-,장방형,파랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151689487764000135
200202720,레스톨캡슐,MMLST,-,장방형,파랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427858033600025
200700917,맥스텐정,WK77,-,장방형,초록,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152216525755800073
200712903,랜시드정,HKLC,-,원형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/146031828436400082
200802513,라이켄캡슐500mg(바실루스리케니포르미스균),BMI116,-,장방형,연두,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MwjLoFp4x4
200902395,우르스정,SCP,US,장방형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427950681500150
200608208,비타씬-플러스정,CAVTS,-,타원형,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427805977300183
200707958,웰시연질캡슐,ET2,-,타원형,초록,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427805977300198
200801021,아로민필름코팅정,ARO-M,-,타원형,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154653003766800037
200709865,헬씨캄에스정,DID,HEL,장방형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NcelJgSVfd
200705423,청명에프연질캡슐,PK,-,타원형,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427858033600158
200704406,룩스린에프연질캡슐,LXR-F,-,타원형,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154661654875500096
200708094,크린브라이트연질캡슐,DIDC,-,타원형,초록,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427863758000012
200806365,알러딘정(펙소페나딘염산염),HS,ΛD,타원형,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150834126208100086
200901321,비시드에프정,WAL,15,원형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427955462100022
200902026,아로나민이엑스정,Aro-EX,-,타원형,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154661648918900166
200811798,알부테크연질캡슐,WalC36,-,장방형,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427955462100055
200608335,비타헬스연질캡슐,VTH,-,장방형,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427809486700100
200709062,노콜레스연질캡슐,CANO,-,타원형,연두,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6IOz
200707521,테스톤지-플러스연질캡슐,YPL,-,장방형,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/146032332805600184
200713004,제이웰라민연질캡슐,J-WELL,-,장방형,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154661651930900013
200701644,멘유포르테연질캡슐,RPMNF,-,장방형,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427863758000048
200802213,비타비백정,YH,V100,타원형,빨강,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152035096572400005
200704636,조인탑200연질캡슐,조인탑200,-,타원형,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427863758000072
200103884,팜코라민정(수출용),KPP,-,타원형,빨강,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427863758000093
200502970,넥스톤연질캡슐,RPNEX,-,장방형,검정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427863758000099
200703718,랠리토닉연질캡슐,랠리토닉,-,장방형,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427863758000102
200302376,메가비타연질캡슐,RPMGT,-,장방형,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427863758000111
200712481,메가파워정,YH,MG,타원형,빨강,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427814578200038
200403634,헤모퀸탑연질캡슐,HQT,-,장방형,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427814578200116
200608339,코텐비타연질캡슐,RPCQV,-,장방형,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427814578200125
200502967,웰빙멀티비타연질캡슐,RPWBV,-,장방형,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148725972805200176
200801383,네오칼디정,K분할선K,NEO,장방형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NXa2J_Kcxv
200807310,슬리펠정25밀리그램(디펜히드라민염산염),HM,S,원형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427863758000192
200402065,오스틴엘시스틴연질캡슐500밀리그램,WaLL.S,-,장방형,주황,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154661657839800015
200902450,메가토스씨정,TG,MGC,장방형,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427960430900067
200201482,타세놀8시간이알서방정(아세트아미노펜),TACENOLER,-,장방형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MiQk9lOBuu
200100906,비오락토캡슐(락토바실루스아시도필루스균),SCDBIO,-,장방형,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427960430900138
200710369,아이팜골드연질캡슐,CP-E,-,타원형,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152034060348600113
